Format Version,1.23,Take Name,Take 2024-06-23 04.06.32 PM,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2024-06-23 04.06.33.427 PM,Capture Start Frame,35234,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,,,,,,,,,,,,,,,,,,,
,ID,574930B2D6312E11EF,574930B2D6312E11EF,574930B2D6312E11EF,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,,
1568,15.68,-2.59204,-0.015932,2.364411,,,,,,,,,,,,,,,,,,,
1569,15.69,-2.592032,-0.015946,2.364395,,,,,,,,,,,,,,,,,,,
1570,15.7,-2.592047,-0.015959,2.364424,,,,,,,,,,,,,,,,,,,
1571,15.71,-2.592072,-0.015986,2.364436,,,,,,,,,,,,,,,,,,,
1572,15.72,-2.592101,-0.01602,2.364443,,,,,,,,,,,,,,,,,,,
1573,15.73,-2.59204,-0.015988,2.364505,,,,,,,,,,,,,,,,,,,
1574,15.74,-2.592056,-0.015979,2.364487,,,,,,,,,,,,,,,,,,,
1575,15.75,-2.592067,-0.015984,2.364496,,,,,,,,,,,,,,,,,,,
1576,15.76,-2.592119,-0.016025,2.364517,,,,,,,,,,,,,,,,,,,
1577,15.77,-2.592143,-0.01604,2.364503,,,,,,,,,,,,,,,,,,,
1578,15.78,-2.592112,-0.01601,2.364543,,,,,,,,,,,,,,,,,,,
1579,15.79,-2.592124,-0.016004,2.364578,,,,,,,,,,,,,,,,,,,
1580,15.8,-2.592156,-0.016012,2.364554,,,,,,,,,,,,,,,,,,,
1581,15.81,-2.592099,-0.015958,2.364565,,,,,,,,,,,,,,,,,,,
1582,15.82,-2.592092,-0.015939,2.364539,,,,,,,,,,,,,,,,,,,
1583,15.83,-2.59214,-0.015957,2.364523,,,,,,,,,,,,,,,,,,,
1584,15.84,-2.59211,-0.015934,2.364525,,,,,,,,,,,,,,,,,,,
1585,15.85,-2.592109,-0.015935,2.36453,,,,,,,,,,,,,,,,,,,
1586,15.86,-2.592104,-0.015938,2.364518,,,,,,,,,,,,,,,,,,,
1587,15.87,-2.592083,-0.015931,2.364515,,,,,,,,,,,,,,,,,,,
1588,15.88,-2.592044,-0.015894,2.364541,,,,,,,,,,,,,,,,,,,
1589,15.89,-2.592021,-0.015873,2.364559,,,,,,,,,,,,,,,,,,,
1590,15.9,-2.592085,-0.015921,2.364541,,,,,,,,,,,,,,,,,,,
1591,15.91,-2.592129,-0.015961,2.364504,,,,,,,,,,,,,,,,,,,
1592,15.92,-2.592069,-0.015932,2.3645,,,,,,,,,,,,,,,,,,,
1593,15.93,-2.592044,-0.015908,2.364491,,,,,,,,,,,,,,,,,,,
1594,15.94,-2.592018,-0.015879,2.36446,,,,,,,,,,,,,,,,,,,
1595,15.95,-2.59204,-0.015875,2.364467,,,,,,,,,,,,,,,,,,,
1596,15.96,-2.591982,-0.015823,2.364464,,,,,,,,,,,,,,,,,,,
1597,15.97,-2.591956,-0.015805,2.36442,,,,,,,,,,,,,,,,,,,
1598,15.98,-2.591954,-0.01581,2.364383,,,,,,,,,,,,,,,,,,,
1599,15.99,-2.591936,-0.015807,2.364351,,,,,,,,,,,,,,,,,,,
1600,16,-2.59197,-0.015827,2.364375,,,,,,,,,,,,,,,,,,,
1601,16.01,-2.591936,-0.015804,2.364358,,,,,,,,,,,,,,,,,,,
1602,16.02,-2.591908,-0.015773,2.364356,,,,,,,,,,,,,,,,,,,
1603,16.03,-2.591883,-0.015748,2.364336,,,,,,,,,,,,,,,,,,,
1604,16.04,-2.591919,-0.015764,2.364334,,,,,,,,,,,,,,,,,,,
1605,16.05,-2.591856,-0.015717,2.364348,,,,,,,,,,,,,,,,,,,
1606,16.06,-2.591916,-0.015749,2.364284,,,,,,,,,,,,,,,,,,,
1607,16.07,-2.59186,-0.015719,2.364314,,,,,,,,,,,,,,,,,,,
1608,16.08,-2.591858,-0.015714,2.364263,,,,,,,,,,,,,,,,,,,
1609,16.09,-2.591861,-0.015719,2.364265,,,,,,,,,,,,,,,,,,,
1610,16.1,-2.591873,-0.015729,2.36424,,,,,,,,,,,,,,,,,,,
1611,16.11,-2.591797,-0.015673,2.364256,,,,,,,,,,,,,,,,,,,
1612,16.12,-2.591799,-0.015676,2.364248,,,,,,,,,,,,,,,,,,,
1613,16.13,-2.591804,-0.015681,2.364215,,,,,,,,,,,,,,,,,,,
1614,16.14,-2.591782,-0.015686,2.364205,,,,,,,,,,,,,,,,,,,
1615,16.15,-2.591752,-0.015694,2.364184,,,,,,,,,,,,,,,,,,,
1616,16.16,-2.591732,-0.015698,2.364183,,,,,,,,,,,,,,,,,,,
1617,16.17,-2.591751,-0.015705,2.364183,,,,,,,,,,,,,,,,,,,
1618,16.18,-2.591732,-0.01568,2.364182,,,,,,,,,,,,,,,,,,,
1619,16.19,-2.591649,-0.015608,2.364183,,,,,,,,,,,,,,,,,,,
1620,16.2,-2.591712,-0.015635,2.36419,,,,,,,,,,,,,,,,,,,
1621,16.21,-2.59165,-0.015595,2.364183,,,,,,,,,,,,,,,,,,,
1622,16.22,-2.591608,-0.015563,2.364193,,,,,,,,,,,,,,,,,,,
1623,16.23,-2.591642,-0.015589,2.364157,,,,,,,,,,,,,,,,,,,
1624,16.24,-2.591544,-0.015528,2.364182,,,,,,,,,,,,,,,,,,,
1625,16.25,-2.59159,-0.015557,2.364197,,,,,,,,,,,,,,,,,,,
1626,16.26,-2.591609,-0.015576,2.364205,,,,,,,,,,,,,,,,,,,
1627,16.27,-2.591627,-0.015593,2.364205,,,,,,,,,,,,,,,,,,,
1628,16.28,-2.591524,-0.015531,2.364233,,,,,,,,,,,,,,,,,,,
1629,16.29,-2.591581,-0.015565,2.364218,,,,,,,,,,,,,,,,,,,
1630,16.3,-2.591577,-0.015559,2.364201,,,,,,,,,,,,,,,,,,,
1631,16.31,-2.591574,-0.015558,2.364239,,,,,,,,,,,,,,,,,,,
1632,16.32,-2.591619,-0.015571,2.364204,,,,,,,,,,,,,,,,,,,
1633,16.33,-2.591459,-0.01544,2.364246,,,,,,,,,,,,,,,,,,,
1634,16.34,-2.591435,-0.015415,2.364201,,,,,,,,,,,,,,,,,,,
1635,16.35,-2.591312,-0.015337,2.364205,,,,,,,,,,,,,,,,,,,
1636,16.36,-2.591362,-0.015364,2.36418,,,,,,,,,,,,,,,,,,,
1637,16.37,-2.591303,-0.015322,2.364156,,,,,,,,,,,,,,,,,,,
1638,16.38,-2.59128,-0.015317,2.364176,,,,,,,,,,,,,,,,,,,
1639,16.39,-2.591241,-0.015294,2.364123,,,,,,,,,,,,,,,,,,,
1640,16.4,-2.591242,-0.0153,2.364136,,,,,,,,,,,,,,,,,,,
1641,16.41,-2.591253,-0.015309,2.364133,,,,,,,,,,,,,,,,,,,
1642,16.42,-2.591254,-0.015309,2.364117,,,,,,,,,,,,,,,,,,,
1643,16.43,-2.591259,-0.015313,2.364105,,,,,,,,,,,,,,,,,,,
1644,16.44,-2.591229,-0.015285,2.364118,,,,,,,,,,,,,,,,,,,
1645,16.45,-2.591257,-0.015303,2.364139,,,,,,,,,,,,,,,,,,,
1646,16.46,-2.591227,-0.015298,2.364147,,,,,,,,,,,,,,,,,,,
1647,16.47,-2.591212,-0.015306,2.36416,,,,,,,,,,,,,,,,,,,
1648,16.48,-2.591237,-0.015343,2.364168,,,,,,,,,,,,,,,,,,,
1649,16.49,-2.59119,-0.01533,2.364154,,,,,,,,,,,,,,,,,,,
1650,16.5,-2.5912,-0.015356,2.364171,,,,,,,,,,,,,,,,,,,
1651,16.51,-2.591196,-0.015353,2.364156,,,,,,,,,,,,,,,,,,,
1652,16.52,-2.591274,-0.015368,2.36414,,,,,,,,,,,,,,,,,,,
1653,16.53,-2.591239,-0.015311,2.364181,,,,,,,,,,,,,,,,,,,
1654,16.54,-2.591271,-0.015318,2.364125,,,,,,,,,,,,,,,,,,,
1655,16.55,-2.591314,-0.015364,2.364104,,,,,,,,,,,,,,,,,,,
1656,16.56,-2.591296,-0.015367,2.364132,,,,,,,,,,,,,,,,,,,
1657,16.57,-2.591315,-0.015395,2.364131,,,,,,,,,,,,,,,,,,,
1658,16.58,-2.591394,-0.015461,2.364141,,,,,,,,,,,,,,,,,,,
1659,16.59,-2.591343,-0.015429,2.364134,,,,,,,,,,,,,,,,,,,
1660,16.6,-2.591371,-0.015441,2.364148,,,,,,,,,,,,,,,,,,,
1661,16.61,-2.591369,-0.015419,2.364151,,,,,,,,,,,,,,,,,,,
1662,16.62,-2.591381,-0.015412,2.364159,,,,,,,,,,,,,,,,,,,
1663,16.63,-2.591439,-0.015462,2.364164,,,,,,,,,,,,,,,,,,,
1664,16.64,-2.591438,-0.015492,2.364161,,,,,,,,,,,,,,,,,,,
1665,16.65,-2.591373,-0.015474,2.364163,,,,,,,,,,,,,,,,,,,
1666,16.66,-2.5914,-0.0155,2.364176,,,,,,,,,,,,,,,,,,,
1667,16.67,-2.591438,-0.015525,2.364203,,,,,,,,,,,,,,,,,,,
1668,16.68,-2.591469,-0.015534,2.364171,,,,,,,,,,,,,,,,,,,
1669,16.69,-2.591493,-0.015543,2.364187,,,,,,,,,,,,,,,,,,,
1670,16.7,-2.591558,-0.01557,2.364158,,,,,,,,,,,,,,,,,,,
1671,16.71,-2.591518,-0.015528,2.364174,,,,,,,,,,,,,,,,,,,
1672,16.72,-2.591612,-0.015584,2.364168,,,,,,,,,,,,,,,,,,,
1673,16.73,-2.591637,-0.015608,2.364183,,,,,,,,,,,,,,,,,,,
1674,16.74,-2.591619,-0.015624,2.364187,,,,,,,,,,,,,,,,,,,
1675,16.75,-2.5916,-0.015644,2.36418,,,,,,,,,,,,,,,,,,,
1676,16.76,-2.591641,-0.01569,2.364194,,,,,,,,,,,,,,,,,,,
1677,16.77,-2.591593,-0.015649,2.364187,,,,,,,,,,,,,,,,,,,
1678,16.78,-2.591634,-0.015665,2.364179,,,,,,,,,,,,,,,,,,,
1679,16.79,-2.591678,-0.015693,2.364218,,,,,,,,,,,,,,,,,,,
1680,16.8,-2.591645,-0.015669,2.364199,,,,,,,,,,,,,,,,,,,
1681,16.81,-2.591713,-0.015702,2.364215,,,,,,,,,,,,,,,,,,,
1682,16.82,-2.591689,-0.015688,2.364204,,,,,,,,,,,,,,,,,,,
1683,16.83,-2.591761,-0.015735,2.36423,,,,,,,,,,,,,,,,,,,
1684,16.84,-2.591726,-0.015695,2.364237,,,,,,,,,,,,,,,,,,,
1685,16.85,-2.591722,-0.015666,2.364227,,,,,,,,,,,,,,,,,,,
1686,16.86,-2.591766,-0.015665,2.364217,,,,,,,,,,,,,,,,,,,
1687,16.87,-2.591764,-0.015645,2.364214,,,,,,,,,,,,,,,,,,,
1688,16.88,-2.591747,-0.015652,2.36425,,,,,,,,,,,,,,,,,,,
1689,16.89,-2.591765,-0.015698,2.364242,,,,,,,,,,,,,,,,,,,
1690,16.9,-2.591715,-0.015669,2.36425,,,,,,,,,,,,,,,,,,,
1691,16.91,-2.5917,-0.015668,2.364251,,,,,,,,,,,,,,,,,,,
1692,16.92,-2.591752,-0.015699,2.364235,,,,,,,,,,,,,,,,,,,
1693,16.93,-2.591763,-0.015704,2.364245,,,,,,,,,,,,,,,,,,,
1694,16.94,-2.591779,-0.015704,2.364255,,,,,,,,,,,,,,,,,,,
1695,16.95,-2.591749,-0.015672,2.364217,,,,,,,,,,,,,,,,,,,
1696,16.96,-2.591736,-0.01567,2.364234,,,,,,,,,,,,,,,,,,,
1697,16.97,-2.59177,-0.015701,2.364238,,,,,,,,,,,,,,,,,,,
1698,16.98,-2.591771,-0.015703,2.364236,,,,,,,,,,,,,,,,,,,
1699,16.99,-2.591814,-0.015714,2.364229,,,,,,,,,,,,,,,,,,,
1700,17,-2.591857,-0.015718,2.364195,,,,,,,,,,,,,,,,,,,
1701,17.01,-2.591888,-0.015728,2.364206,,,,,,,,,,,,,,,,,,,
1702,17.02,-2.591815,-0.015674,2.364242,,,,,,,,,,,,,,,,,,,
1703,17.03,-2.591868,-0.015711,2.364216,,,,,,,,,,,,,,,,,,,
1704,17.04,-2.591865,-0.015715,2.364226,,,,,,,,,,,,,,,,,,,
1705,17.05,-2.591875,-0.015732,2.364211,,,,,,,,,,,,,,,,,,,
1706,17.06,-2.591882,-0.015746,2.364243,,,,,,,,,,,,,,,,,,,
1707,17.07,-2.591899,-0.015755,2.364218,,,,,,,,,,,,,,,,,,,
1708,17.08,-2.591919,-0.015763,2.364225,,,,,,,,,,,,,,,,,,,
1709,17.09,-2.591909,-0.015737,2.364239,,,,,,,,,,,,,,,,,,,
1710,17.1,-2.592006,-0.015779,2.364191,,,,,,,,,,,,,,,,,,,
1711,17.11,-2.591936,-0.015709,2.364222,,,,,,,,,,,,,,,,,,,
1712,17.12,-2.591934,-0.015696,2.36424,,,,,,,,,,,,,,,,,,,
1713,17.13,-2.592004,-0.015739,2.36425,,,,,,,,,,,,,,,,,,,
1714,17.14,-2.591969,-0.015714,2.364251,,,,,,,,,,,,,,,,,,,
1715,17.15,-2.591983,-0.015718,2.364235,,,,,,,,,,,,,,,,,,,
1716,17.16,-2.59199,-0.015718,2.364235,,,,,,,,,,,,,,,,,,,
1717,17.17,-2.591924,-0.015664,2.364247,,,,,,,,,,,,,,,,,,,
1718,17.18,-2.591969,-0.01568,2.364231,,,,,,,,,,,,,,,,,,,
1719,17.19,-2.591958,-0.015667,2.364222,,,,,,,,,,,,,,,,,,,
1720,17.2,-2.591923,-0.015659,2.364221,,,,,,,,,,,,,,,,,,,
1721,17.21,-2.591918,-0.015694,2.364253,,,,,,,,,,,,,,,,,,,
1722,17.22,-2.591954,-0.015744,2.364192,,,,,,,,,,,,,,,,,,,
1723,17.23,-2.59195,-0.015737,2.364223,,,,,,,,,,,,,,,,,,,
1724,17.24,-2.592027,-0.015749,2.364209,,,,,,,,,,,,,,,,,,,
1725,17.25,-2.592003,-0.015692,2.364235,,,,,,,,,,,,,,,,,,,
1726,17.26,-2.592005,-0.015654,2.364217,,,,,,,,,,,,,,,,,,,
1727,17.27,-2.592057,-0.01567,2.364218,,,,,,,,,,,,,,,,,,,
1728,17.28,-2.592031,-0.015636,2.364253,,,,,,,,,,,,,,,,,,,
1729,17.29,-2.592044,-0.015633,2.364255,,,,,,,,,,,,,,,,,,,
1730,17.3,-2.592113,-0.015668,2.364227,,,,,,,,,,,,,,,,,,,
1731,17.31,-2.592077,-0.015636,2.364254,,,,,,,,,,,,,,,,,,,
1732,17.32,-2.592088,-0.015626,2.364254,,,,,,,,,,,,,,,,,,,
1733,17.33,-2.592115,-0.01562,2.364217,,,,,,,,,,,,,,,,,,,
1734,17.34,-2.592115,-0.015605,2.364278,,,,,,,,,,,,,,,,,,,
1735,17.35,-2.592173,-0.015639,2.364249,,,,,,,,,,,,,,,,,,,
1736,17.36,-2.592152,-0.015629,2.364275,,,,,,,,,,,,,,,,,,,
1737,17.37,-2.592141,-0.015628,2.364276,,,,,,,,,,,,,,,,,,,
1738,17.38,-2.59215,-0.015634,2.364289,,,,,,,,,,,,,,,,,,,
1739,17.39,-2.592197,-0.015653,2.364273,,,,,,,,,,,,,,,,,,,
1740,17.4,-2.592232,-0.015667,2.364305,,,,,,,,,,,,,,,,,,,
1741,17.41,-2.592268,-0.015673,2.364315,,,,,,,,,,,,,,,,,,,
1742,17.42,-2.592235,-0.015635,2.364346,,,,,,,,,,,,,,,,,,,
1743,17.43,-2.592293,-0.015651,2.36437,,,,,,,,,,,,,,,,,,,
1744,17.44,-2.592271,-0.01564,2.364386,,,,,,,,,,,,,,,,,,,
1745,17.45,-2.592269,-0.015644,2.364407,,,,,,,,,,,,,,,,,,,
1746,17.46,-2.592339,-0.015708,2.364422,,,,,,,,,,,,,,,,,,,
1747,17.47,-2.592288,-0.01566,2.364442,,,,,,,,,,,,,,,,,,,
1748,17.48,-2.592321,-0.015654,2.364457,,,,,,,,,,,,,,,,,,,
1749,17.49,-2.592293,-0.015612,2.364491,,,,,,,,,,,,,,,,,,,
1750,17.5,-2.592305,-0.015609,2.3645,,,,,,,,,,,,,,,,,,,
1751,17.51,-2.592335,-0.015634,2.364492,,,,,,,,,,,,,,,,,,,
1752,17.52,-2.592262,-0.015593,2.364519,,,,,,,,,,,,,,,,,,,
1753,17.53,-2.59229,-0.015621,2.36451,,,,,,,,,,,,,,,,,,,
1754,17.54,-2.592247,-0.015597,2.364545,,,,,,,,,,,,,,,,,,,
1755,17.55,-2.5923,-0.015648,2.364539,,,,,,,,,,,,,,,,,,,
1756,17.56,-2.592265,-0.01565,2.364517,,,,,,,,,,,,,,,,,,,
1757,17.57,-2.592225,-0.015649,2.364533,,,,,,,,,,,,,,,,,,,
1758,17.58,-2.592184,-0.015637,2.364554,,,,,,,,,,,,,,,,,,,
1759,17.59,-2.5922,-0.015643,2.364558,,,,,,,,,,,,,,,,,,,
1760,17.6,-2.592241,-0.015657,2.364593,,,,,,,,,,,,,,,,,,,
1761,17.61,-2.592274,-0.01567,2.364584,,,,,,,,,,,,,,,,,,,
1762,17.62,-2.592273,-0.015667,2.364558,,,,,,,,,,,,,,,,,,,
1763,17.63,-2.592228,-0.015661,2.364548,,,,,,,,,,,,,,,,,,,
1764,17.64,-2.592216,-0.015679,2.364566,,,,,,,,,,,,,,,,,,,
1765,17.65,-2.592251,-0.015719,2.364555,,,,,,,,,,,,,,,,,,,
1766,17.66,-2.592256,-0.015733,2.364554,,,,,,,,,,,,,,,,,,,
1767,17.67,-2.592217,-0.015698,2.364558,,,,,,,,,,,,,,,,,,,
1768,17.68,-2.592226,-0.01569,2.364514,,,,,,,,,,,,,,,,,,,
1769,17.69,-2.59221,-0.015676,2.364545,,,,,,,,,,,,,,,,,,,
1770,17.7,-2.592229,-0.015687,2.364537,,,,,,,,,,,,,,,,,,,
1771,17.71,-2.592182,-0.015658,2.364526,,,,,,,,,,,,,,,,,,,
1772,17.72,-2.592176,-0.015661,2.36453,,,,,,,,,,,,,,,,,,,
1773,17.73,-2.592173,-0.015663,2.364537,,,,,,,,,,,,,,,,,,,
1774,17.74,-2.592193,-0.015675,2.364538,,,,,,,,,,,,,,,,,,,
1775,17.75,-2.592171,-0.015642,2.364567,,,,,,,,,,,,,,,,,,,
1776,17.76,-2.592203,-0.01564,2.364512,,,,,,,,,,,,,,,,,,,
1777,17.77,-2.59217,-0.015612,2.364519,,,,,,,,,,,,,,,,,,,
1778,17.78,-2.592209,-0.015631,2.36451,,,,,,,,,,,,,,,,,,,
1779,17.79,-2.592201,-0.01564,2.364526,,,,,,,,,,,,,,,,,,,
1780,17.8,-2.592163,-0.015642,2.364521,,,,,,,,,,,,,,,,,,,
1781,17.81,-2.592169,-0.015671,2.364527,,,,,,,,,,,,,,,,,,,
1782,17.82,-2.592139,-0.015662,2.364514,,,,,,,,,,,,,,,,,,,
1783,17.83,-2.592177,-0.015683,2.364499,,,,,,,,,,,,,,,,,,,
1784,17.84,-2.592166,-0.015664,2.364534,,,,,,,,,,,,,,,,,,,
1785,17.85,-2.592218,-0.015688,2.364514,,,,,,,,,,,,,,,,,,,
1786,17.86,-2.592205,-0.015671,2.364493,,,,,,,,,,,,,,,,,,,
1787,17.87,-2.592202,-0.015655,2.364489,,,,,,,,,,,,,,,,,,,
1788,17.88,-2.592216,-0.015661,2.364468,,,,,,,,,,,,,,,,,,,
1789,17.89,-2.592234,-0.015679,2.364484,,,,,,,,,,,,,,,,,,,
1790,17.9,-2.592153,-0.015632,2.364505,,,,,,,,,,,,,,,,,,,
1791,17.91,-2.592187,-0.015656,2.364486,,,,,,,,,,,,,,,,,,,
1792,17.92,-2.592187,-0.015661,2.36447,,,,,,,,,,,,,,,,,,,
1793,17.93,-2.59212,-0.015627,2.36447,,,,,,,,,,,,,,,,,,,
1794,17.94,-2.592123,-0.015653,2.364461,,,,,,,,,,,,,,,,,,,
1795,17.95,-2.592084,-0.015645,2.364471,,,,,,,,,,,,,,,,,,,
1796,17.96,-2.592115,-0.015671,2.364471,,,,,,,,,,,,,,,,,,,
1797,17.97,-2.592105,-0.015663,2.364443,,,,,,,,,,,,,,,,,,,
1798,17.98,-2.592063,-0.015644,2.364441,,,,,,,,,,,,,,,,,,,
1799,17.99,-2.592061,-0.015641,2.364444,,,,,,,,,,,,,,,,,,,
1800,18,-2.592093,-0.015658,2.364446,,,,,,,,,,,,,,,,,,,
1801,18.01,-2.591989,-0.015579,2.364455,,,,,,,,,,,,,,,,,,,
1802,18.02,-2.592028,-0.015601,2.364412,,,,,,,,,,,,,,,,,,,
1803,18.03,-2.591993,-0.015597,2.364444,,,,,,,,,,,,,,,,,,,
1804,18.04,-2.591926,-0.015582,2.364479,,,,,,,,,,,,,,,,,,,
1805,18.05,-2.591857,-0.01556,2.364462,,,,,,,,,,,,,,,,,,,
1806,18.06,-2.591815,-0.015539,2.364482,,,,,,,,,,,,,,,,,,,
1807,18.07,-2.591815,-0.015519,2.364451,,,,,,,,,,,,,,,,,,,
1808,18.08,-2.591792,-0.0155,2.364458,,,,,,,,,,,,,,,,,,,
1809,18.09,-2.591692,-0.015424,2.364449,,,,,,,,,,,,,,,,,,,
1810,18.1,-2.591674,-0.015417,2.364428,,,,,,,,,,,,,,,,,,,
1811,18.11,-2.591601,-0.015381,2.364438,,,,,,,,,,,,,,,,,,,
1812,18.12,-2.591567,-0.015372,2.364471,,,,,,,,,,,,,,,,,,,
1813,18.13,-2.591512,-0.015346,2.364447,,,,,,,,,,,,,,,,,,,
1814,18.14,-2.591487,-0.015333,2.364444,,,,,,,,,,,,,,,,,,,
1815,18.15,-2.591531,-0.015361,2.364406,,,,,,,,,,,,,,,,,,,
1816,18.16,-2.591464,-0.015314,2.364428,,,,,,,,,,,,,,,,,,,
1817,18.17,-2.591427,-0.015291,2.364422,,,,,,,,,,,,,,,,,,,
1818,18.18,-2.591386,-0.015271,2.36442,,,,,,,,,,,,,,,,,,,
1819,18.19,-2.591335,-0.01523,2.364416,,,,,,,,,,,,,,,,,,,
1820,18.2,-2.591369,-0.015251,2.364374,,,,,,,,,,,,,,,,,,,
1821,18.21,-2.591303,-0.015208,2.364364,,,,,,,,,,,,,,,,,,,
1822,18.22,-2.591291,-0.015211,2.364349,,,,,,,,,,,,,,,,,,,
1823,18.23,-2.591238,-0.015177,2.364386,,,,,,,,,,,,,,,,,,,
1824,18.24,-2.591254,-0.015194,2.36439,,,,,,,,,,,,,,,,,,,
1825,18.25,-2.591278,-0.015229,2.364392,,,,,,,,,,,,,,,,,,,
1826,18.26,-2.591318,-0.015271,2.364388,,,,,,,,,,,,,,,,,,,
1827,18.27,-2.59121,-0.015208,2.36439,,,,,,,,,,,,,,,,,,,
1828,18.28,-2.591242,-0.01523,2.364354,,,,,,,,,,,,,,,,,,,
1829,18.29,-2.591238,-0.015237,2.364355,,,,,,,,,,,,,,,,,,,
1830,18.3,-2.591176,-0.015212,2.364347,,,,,,,,,,,,,,,,,,,
1831,18.31,-2.591242,-0.015279,2.364385,,,,,,,,,,,,,,,,,,,
1832,18.32,-2.591283,-0.015317,2.364381,,,,,,,,,,,,,,,,,,,
1833,18.33,-2.591255,-0.015302,2.364366,,,,,,,,,,,,,,,,,,,
1834,18.34,-2.59122,-0.015269,2.364331,,,,,,,,,,,,,,,,,,,
1835,18.35,-2.591208,-0.015257,2.364299,,,,,,,,,,,,,,,,,,,
1836,18.36,-2.591175,-0.015253,2.364297,,,,,,,,,,,,,,,,,,,
1837,18.37,-2.591123,-0.015235,2.364289,,,,,,,,,,,,,,,,,,,
1838,18.38,-2.591134,-0.015247,2.364263,,,,,,,,,,,,,,,,,,,
1839,18.39,-2.5911,-0.015225,2.364236,,,,,,,,,,,,,,,,,,,
1840,18.4,-2.591082,-0.0152,2.364265,,,,,,,,,,,,,,,,,,,
1841,18.41,-2.591136,-0.015234,2.364225,,,,,,,,,,,,,,,,,,,
1842,18.42,-2.59109,-0.01521,2.364246,,,,,,,,,,,,,,,,,,,
1843,18.43,-2.591121,-0.015237,2.364204,,,,,,,,,,,,,,,,,,,
1844,18.44,-2.591083,-0.015216,2.364237,,,,,,,,,,,,,,,,,,,
1845,18.45,-2.591117,-0.015227,2.364233,,,,,,,,,,,,,,,,,,,
1846,18.46,-2.591126,-0.015229,2.364246,,,,,,,,,,,,,,,,,,,
1847,18.47,-2.591153,-0.015245,2.36419,,,,,,,,,,,,,,,,,,,
1848,18.48,-2.591151,-0.01525,2.364183,,,,,,,,,,,,,,,,,,,
1849,18.49,-2.591147,-0.01525,2.3642,,,,,,,,,,,,,,,,,,,
1850,18.5,-2.591138,-0.015234,2.364196,,,,,,,,,,,,,,,,,,,
1851,18.51,-2.591153,-0.015253,2.364226,,,,,,,,,,,,,,,,,,,
1852,18.52,-2.591144,-0.01525,2.364175,,,,,,,,,,,,,,,,,,,
1853,18.53,-2.591079,-0.015212,2.364193,,,,,,,,,,,,,,,,,,,
1854,18.54,-2.591116,-0.015245,2.364207,,,,,,,,,,,,,,,,,,,
1855,18.55,-2.591097,-0.015239,2.364213,,,,,,,,,,,,,,,,,,,
1856,18.56,-2.591045,-0.015209,2.364251,,,,,,,,,,,,,,,,,,,
1857,18.57,-2.591016,-0.01519,2.364252,,,,,,,,,,,,,,,,,,,
1858,18.58,-2.59102,-0.015199,2.364235,,,,,,,,,,,,,,,,,,,
1859,18.59,-2.59103,-0.01521,2.364196,,,,,,,,,,,,,,,,,,,
1860,18.6,-2.590981,-0.015174,2.364254,,,,,,,,,,,,,,,,,,,
1861,18.61,-2.591011,-0.015183,2.36424,,,,,,,,,,,,,,,,,,,
1862,18.62,-2.591013,-0.015167,2.364243,,,,,,,,,,,,,,,,,,,
1863,18.63,-2.590955,-0.015128,2.36423,,,,,,,,,,,,,,,,,,,
1864,18.64,-2.590958,-0.015138,2.364226,,,,,,,,,,,,,,,,,,,
1865,18.65,-2.59094,-0.01513,2.364229,,,,,,,,,,,,,,,,,,,
1866,18.66,-2.590997,-0.015168,2.364241,,,,,,,,,,,,,,,,,,,
1867,18.67,-2.591017,-0.015182,2.364259,,,,,,,,,,,,,,,,,,,
1868,18.68,-2.590966,-0.015151,2.364248,,,,,,,,,,,,,,,,,,,
1869,18.69,-2.590999,-0.01517,2.364244,,,,,,,,,,,,,,,,,,,
1870,18.7,-2.590908,-0.015112,2.364231,,,,,,,,,,,,,,,,,,,
1871,18.71,-2.591003,-0.01518,2.364211,,,,,,,,,,,,,,,,,,,
1872,18.72,-2.591001,-0.015183,2.364219,,,,,,,,,,,,,,,,,,,
1873,18.73,-2.591016,-0.015185,2.36421,,,,,,,,,,,,,,,,,,,
1874,18.74,-2.591012,-0.015164,2.364226,,,,,,,,,,,,,,,,,,,
1875,18.75,-2.59108,-0.015183,2.364182,,,,,,,,,,,,,,,,,,,
1876,18.76,-2.591064,-0.015161,2.364218,,,,,,,,,,,,,,,,,,,
1877,18.77,-2.591069,-0.015156,2.364184,,,,,,,,,,,,,,,,,,,
1878,18.78,-2.591013,-0.015131,2.364228,,,,,,,,,,,,,,,,,,,
1879,18.79,-2.59106,-0.01516,2.364166,,,,,,,,,,,,,,,,,,,
1880,18.8,-2.591025,-0.015139,2.364173,,,,,,,,,,,,,,,,,,,
1881,18.81,-2.591036,-0.01516,2.364212,,,,,,,,,,,,,,,,,,,
1882,18.82,-2.591022,-0.015175,2.364185,,,,,,,,,,,,,,,,,,,
1883,18.83,-2.591044,-0.015209,2.364182,,,,,,,,,,,,,,,,,,,
